userName,review,date,title,isEdited,rating,app_name,app_id,developerResponse
gizmo-mo,"I would give it five stars if it had the option ""no not ever"" when pitching for the paid subscription.  It does what it does well and is a fine service but I pay enough for prime without wanting to add more.  I am just not into subscriptions.",2021-01-18 22:40:40,"Good service, lousy nag",False,3,amazon-music-songs-podcasts,510855668,
musicappreview44,"Never listened to much music growing up, or at least one specific genre...that being said this app is perfect especially the suggested songs, by like artists.  A+",2021-01-15 23:01:45,Amazing app,False,5,amazon-music-songs-podcasts,510855668,
Wogdog8,"I like the new discovery mix offered every Monday.
The selection of music continues to improve
I wish that you Had more info on the artists.",2021-01-06 05:24:30,Much better,False,5,amazon-music-songs-podcasts,510855668,
cjbeau4,Most of the biggest hits are not included.  You have to pay for “Unlimited” to get them.,2020-12-30 02:50:36,You have to pay more for the best songs,False,5,amazon-music-songs-podcasts,510855668,
CapCapCapCapCappy,"I couldn’t ask for a better music listening platform, with more than enough audible inventory. This application truly merits a five star rating.",2020-12-19 23:59:32,Best there is,False,5,amazon-music-songs-podcasts,510855668,
mr.stupido,two things: no paying or option to just pay for a year instead of every month,2020-12-14 16:22:57,LOVING IT,False,5,amazon-music-songs-podcasts,510855668,
ttv.the_brow_team,Only complaint is that once you get to 300+ songs on a playlist when you start playing it it is delayed,2020-12-11 15:55:23,Good,False,5,amazon-music-songs-podcasts,510855668,
i write reviews on games,The app gives you songs that it thinks you would like. And the songs that it recommends are always songs that I like.,2020-11-29 17:51:02,Beat music app ever,False,5,amazon-music-songs-podcasts,510855668,
Robster2342,I like it a lot but it’s just soooo! Glitchy and when I want to listen to a song it changes to a different song and it always happens I don’t know why?,2020-12-10 14:31:10,Good but can be a little bit better,False,4,amazon-music-songs-podcasts,510855668,
awildles,"It’s an amazing app, but since the last update there’s been something wrong with random songs take Girls - girl in red, if I play it on the app it plays a melody not from the song and then starts making this glitching, flopping, gloopy noise. It’s ruined the song. I have told delete the app then redownload it, but it doesn’t work.",2020-12-10 03:35:00,Great but somethings wrong,False,2,amazon-music-songs-podcasts,510855668,
shellbell535,It’s so amazing when I’m in a bad mood me listing to this helps my mood change into happiness but I wished we could tell Alexa what our favorite songs and she would play them when we get on them.  AMAZING APP BEST APP EVER! My fav songs are Henry danger and the musical. Anyone who is on the show I AM A GIANT HUGEST FAN EVER!,2020-12-06 16:39:07,So amazing,False,4,amazon-music-songs-podcasts,510855668,
Logic Hudgins,Constant bug s10e and iPhone se where have to turn  car off or restart phone or app to get music to play through car Bluetooth. Would’ve given 5 stars,2020-12-03 17:50:00,Car Bluetooth bug,False,4,amazon-music-songs-podcasts,510855668,
Harrison The Goat,"Before I say anything, this is an amazing app. it has a wide range of music and it’s great. but I have something to make it better. If you add home widgets would be absolutely amazing!!!!!!",2020-11-27 20:53:26,Great but some advice,False,5,amazon-music-songs-podcasts,510855668,
KleeKaiDenMother,Better than Pandora because it doesn’t have annoying ads.,2020-11-27 17:23:32,Better Than Pandora,False,5,amazon-music-songs-podcasts,510855668,
Mightyfreen,I love the variety of music the different generations what you haven’t heard in a long time them have it. I would definitely recommend this to everyone that loves music.,2020-11-07 23:36:14,Huntm,False,5,amazon-music-songs-podcasts,510855668,
SimplyShawn1,"But to me, and especially with Alexa, Amazon’s comes the closest. In fairness though I do use the Alexa ecosystem as my primary, so it works well with everything else I use, too. 

I feel a bit bad saying on the App Store, but in further fairness - I haven’t explored Apple Music like I have others, and I’m sure it, and Siri (who I do use!) are awesome, too. 

I’m glad the iPhone apps work this well, and that Alexa and Siri can play play nicely on my mobile device. 

Happy customer on all fronts. 

Thank you.",2020-11-19 18:46:42,"No streaming app is perfect,",False,4,amazon-music-songs-podcasts,510855668,
Native Brew,"My day starts with listening to music. This app let’s me download all my favorite music. But, shouldn’t have to pay a monthly fee if I’m already a Prime Member and pay that fee as well. 🤔",2020-10-20 14:17:41,I love music,False,5,amazon-music-songs-podcasts,510855668,
dwin johnsel,"Starts playing a song in the middle of another song. The songs that it plays in the middle are all from the same album. Another issue, when I listen to this one song, the music speed up a lot and then skips back to the spot where it started at the exact same part every time. This is ridiculous.",2020-11-06 21:34:18,Please fix,False,1,amazon-music-songs-podcasts,510855668,
TonyG4003,"Usually the app crashes within the first 30 seconds of a song, takes a few tries to get to work consistently.  Especially frustrating in the car when I don’t want to mess with it while driving.  The app was worlds better before the upgrade to HD.",2020-10-22 14:09:54,Constant crashing,False,2,amazon-music-songs-podcasts,510855668,
Mr mrmrg,"They put the good stuff on unlimited which you have to pay about $10 a month for.   They let you put your favorites in “your library “ then when you check back they are moved to the even higher priced unlimited so I would advise against it.  Unless you enjoy getting frustrated and ripped off, then this is perfect for you.",2020-10-22 00:51:45,It’s a way to get $10 a month,False,1,amazon-music-songs-podcasts,510855668,
taylormade127,The service allows my family to have their own choices under my account and usually Alexa knows exactly what I want to hear.,2020-10-13 22:25:15,I like it a lot.,False,5,amazon-music-songs-podcasts,510855668,
Edm519,Been enjoying for sometime. And found new music genres as well.,2020-10-12 19:55:41,Can find just about everything I like past & present.,False,5,amazon-music-songs-podcasts,510855668,
Olivia_hdkou,Easy to find music and playlists. The app also recommends/ helps to find similar music that I listen to so that I can explore new songs.,2020-09-30 11:59:12,Easy to use,False,5,amazon-music-songs-podcasts,510855668,
Rdtill,"The music is fine, the sleep timer only goes out for one hour most goes for two hours. Plus if you do not go in to the app for an hour it stops streaming. This is annoying, seeing I like some of the stations.",2020-10-12 15:33:46,Not bad need improvement,False,3,amazon-music-songs-podcasts,510855668,
misicccccc,"I like this app and is the primary one I use for music because of the wide selection of music that can be searched, streamed and downloaded. My main complain is the audio quality is not terrific.",2020-10-08 16:44:46,Good Selections and Easy to Sort,False,4,amazon-music-songs-podcasts,510855668,
shoshannak2014cpa,I can always find the music I want to hear and really enjoy the playlists when I want to hear something different.,2020-09-09 05:07:34,Great service,False,5,amazon-music-songs-podcasts,510855668,
Ace901177,"Really awesome howbany song i can think of i can find on here, I stream music at my job for 10+hours almost every day and it never skips a beat. My only complaint is I wish it had Apple Watch capability.",2020-09-18 20:39:28,Great music,False,4,amazon-music-songs-podcasts,510855668,
Muk_Dog,Not bad but it is really irritating when I’m listening to music and the current item stops half way through and then something else begins.,2020-09-14 15:52:48,Songs cut out in mid-song,False,4,amazon-music-songs-podcasts,510855668,
jessi_girlxo1118,I’ve had prime music for a long time now. I have to say it is the easiest to use and there is not much I can’t find on here. I’m never bothered by infomercials or buffering errors. Prime music rocks!,2020-09-07 15:10:01,Best music app,False,5,amazon-music-songs-podcasts,510855668,
